iter	Passed	Remaining
146	32698	100765
147	32904	100492
148	33133	100290
149	33394	100183
150	33632	100006
151	33861	99802
152	34077	99559
153	34313	99375
154	34561	99224
155	34802	99054
156	35037	98864
157	35262	98644
158	35496	98453
159	35730	98258
160	35953	98033
161	36173	97802
162	36400	97590
163	36640	97410
164	36850	97152
165	37060	96894
166	37299	96711
167	37526	96495
168	37734	96234
169	37921	95919
170	38142	95690
171	38349	95428
172	38562	95181
173	38780	94944
174	39015	94750
175	39233	94516
176	39461	94306
177	39691	94099
178	39915	93879
179	40137	93654
180	40357	93425
181	40465	92936
182	40673	92682
183	40910	92493
184	41139	92285
185	41355	92048
186	41579	91830
187	41808	91621
188	42047	91435
189	42275	91225
190	42502	91012
191	42718	90776
192	42940	90553
193	43158	90321
194	43386	90109
195	43618	89907
196	43847	89698
197	44079	89494
198	44308	89285
199	44528	89057
200	44753	88840
201	44982	88629
202	45200	88397
203	45441	88209
204	45673	88005
205	45898	87786
206	46099	87522
207	46335	87325
208	46557	87100
209	46797	86909
210	47033	86710
211	47259	86493
212	47466	86241
213	47676	85996
214	47890	85757
215	48107	85524
216	48350	85337
217	48570	85109
218	48780	84864
219	49003	84642
220	49217	84405
221	49436	84175
222	49650	83939
223	49876	83720
224	50092	83487
225	50315	83265
226	50540	83047
227	50732	82773
228	50956	82553
229	51174	82324
230	51394	82097
231	51616	81874
232	51830	81638
233	52064	81434
234	52276	81195
235	52498	80972
236	52700	80718
237	52915	80484
238	53129	80250
239	53335	80002
240	53547	79765
241	53769	79543
242	53975	79296
243	54192	79068
244	54399	78823
245	54610	78585
246	54849	78388
247	55061	78151
248	55272	77914
249	55486	77681
250	55738	77500
251	55949	77263
252	56146	77007
253	56364	76780
254	56510	76454
255	56752	76260
256	56980	76047
257	57204	75829
258	57434	75619
259	57661	75403
260	57879	75176
261	58111	74968
262	58334	74747
263	58565	74537
264	58777	74303
265	59004	74087
266	59222	73861
267	59444	73639
268	59659	73410
269	59882	73189
270	60116	72983
271	60252	72657
272	60456	72414
273	60671	72185
274	60888	71959
275	61085	71708
276	61288	71465
277	61493	71226
278	61700	70988
279	61907	70751
280	62118	70518
281	62328	70284
282	62544	70058
283	62768	69840
284	62975	69604
285	63196	69383
286	63426	69172
287	63640	68944
288	63876	68739
289	64095	68516
290	64263	68238
291	64453	67985
292	64670	67760
293	64889	67538
294	65113	67320
295	65364	67131
296	65587	66912
297	65807	66691
298	66028	66470
299	66227	66227
300	66446	66005
301	66655	65772
302	66884	65559
303	67124	65358
304	67417	65206
305	67637	64985
306	67859	64765
307	68091	64554
308	68316	64337
309	68525	64104
310	68740	63877
311	68955	63651
312	69169	63423
313	69389	63202
314	69598	62970
315	69836	62764
316	70069	62554
317	70286	62329
318	70516	62116
319	70713	61874
320	70954	61670
321	71165	61440
322	71374	61209
323	71608	60999
324	71843	60790
325	72062	60567
326	72278	60342
327	72507	60127
328	72732	59910
329	72941	59679
330	73167	59462
331	73392	59244
332	73611	59021
333	73816	58787
334	74033	58563
335	74252	58341
336	74457	58107
337	74683	57890
338	74901	57667
339	75126	57449
340	75340	57223
341	75566	57006
342	75790	56787
343	76012	56567
344	76248	56357
345	76476	56141
346	76703	55925
347	76905	55690
348	77119	55464
349	77349	55249
350	77577	55033
351	77795	54810
352	78011	54586
353	78224	54359
354	78451	54142
355	78667	53918
356	78901	53705
357	79049	53435
358	79263	53210
359	79479	52986
360	79696	52762
361	79921	52544
362	80135	52319
363	80346	52092
364	80572	51875
365	80693	51590
366	80899	51361
367	81123	51142
368	81326	50911
369	81544	50690
370	81763	50468
371	81986	50250
372	82219	50036
373	82435	49813
374	82652	49591
375	82879	49375
376	83090	49149
377	83305	48925
378	83515	48699
379	83714	48466
380	83892	48221
381	84106	47997
382	84320	47774
383	84533	47549
384	84751	47328
385	84970	47107
386	85188	46886
387	85402	46663
388	85626	46445
389	85860	46232
390	86079	46011
391	86302	45793
392	86525	45574
393	86750	45356
394	86919	45109
395	87134	44887
396	87344	44662
397	87550	44435
398	87762	44211
399	87965	43982
400	88177	43759
401	88401	43540
402	88611	43316
403	88826	43093
404	89059	42880
405	89290	42666
406	89515	42448
407	89728	42225
408	89941	42001
409	90156	41779
410	90377	41560
411	90601	41342
412	90821	41122
413	91040	40902
414	91275	40689
415	91497	40470
416	91726	40254
417	91945	40033
418	92156	39809
419	92373	39588
420	92607	39374
421	92817	39150
422	93039	38931
423	93233	38700
424	93439	38474
425	93691	38268
426	93909	38047
427	94136	37830
428	94350	37608
429	94579	37391
430	94786	37166
431	94993	36941
432	95207	36719
433	95414	36494
434	95638	36276
435	95862	36058
436	96071	35834
437	96296	35616
438	96513	35395
439	96762	35186
440	96988	34968
441	97198	34745
442	97416	34524
443	97640	34306
444	97858	34085
445	98071	33863
446	98286	33641
447	98466	33408
448	98676	33185
449	98854	32951
450	99059	32726
451	99267	32503
452	99478	32280
453	99727	32070
454	99942	31849
455	100155	31628
456	100377	31409
457	100573	31182
458	100763	30953
459	100998	30738
460	101212	30517
461	101449	30303
462	101661	30081
463	101871	29858
464	102076	29634
465	102295	29415
466	102522	29197
467	102780	28989
468	102991	28767
469	103204	28545
470	103418	28324
471	103627	28102
472	103869	27888
473	104097	27671
474	104345	27459
475	104560	27238
476	104782	27019
477	105010	26801
478	105233	26582
479	105458	26364
480	105686	26147
481	105897	25925
482	106095	25700
483	106304	25477
484	106512	25255
485	106734	25036
486	106938	24813
487	107162	24594
488	107384	24375
489	107607	24156
490	107756	23921
491	107973	23701
492	108116	23465
493	108320	23242
494	108496	23014
495	108702	22792
496	108922	22573
497	109140	22354
498	109341	22131
499	109570	21914
500	109774	21691
501	110010	21476
502	110251	21261
503	110480	21043
504	110710	20826
505	110858	20594
506	111080	20375
507	111300	20156
508	111516	19937
509	111721	19715
510	111934	19495
511	112145	19275
512	112297	19044
513	112512	18825
514	112731	18606
515	112960	18388
516	113180	18170
517	113383	17948
518	113610	17731
519	113834	17513
520	113990	17284
521	114136	17054
522	114342	16834
523	114554	16614
524	114781	16397
525	115007	16179
526	115224	15960
527	115446	15742
528	115672	15524
529	115802	15294
530	116025	15076
531	116224	14855
532	116415	14633
533	116579	14408
534	116807	14191
535	117017	13972
536	117231	13753
537	117435	13533
538	117660	13315
539	117885	13098
540	118097	12879
541	118345	12664
542	118560	12445
543	118775	12226
544	119004	12009
545	119212	11790
546	119397	11568
547	119643	11353
548	119779	11127
549	119985	10907
550	120204	10689
551	120433	10472
552	120644	10253
553	120861	10035
554	121069	9816
555	121285	9598
556	121507	9380
557	121725	9162
558	121949	8944
559	122159	8725
560	122376	8507
561	122598	8289
562	122804	8070
563	123023	7852
564	123231	7633
565	123460	7416
566	123677	7198
567	123892	6979
568	124107	6761
569	124326	6543
570	124533	6324
571	124744	6106
572	124964	5888
573	125207	5671
574	125305	5448
575	125514	5229
576	125697	5010
577	125929	4793
578	126121	4574
579	126339	4356
580	126577	4139
581	126821	3922
582	127065	3705
583	127289	3487
584	127482	3268
585	127707	3051
586	127932	2833
587	128148	2615
588	128279	2395
589	128491	2177
590	128747	1960
591	128970	1742
592	129091	1523
593	129316	1306
594	129536	1088
595	129734	870
596	129979	653
597	130195	435
598	130411	217
599	130627	0
