iter	Passed	Remaining
359	47879	31919
360	48019	31790
361	48170	31669
362	48309	31541
363	48444	31409
364	48576	31275
365	48706	31140
366	48852	31015
367	49000	30891
368	49109	30743
369	49239	30608
370	49379	30479
371	49531	30358
372	49661	30222
373	49794	30089
374	49929	29957
375	50074	29831
376	50224	29708
377	50382	29589
378	50512	29454
379	50649	29323
380	50802	29201
381	50941	29071
382	51065	28932
383	51209	28805
384	51371	28687
385	51523	28564
386	51663	28435
387	51783	28294
388	51933	28169
389	52086	28046
390	52256	27932
391	52416	27812
392	52581	27695
393	52731	27570
394	52875	27441
395	53056	27331
396	53205	27205
397	53353	27078
398	53490	26946
399	53642	26821
400	53789	26693
401	53926	26560
402	54076	26434
403	54234	26311
404	54398	26191
405	54561	26071
406	54722	25949
407	54855	25814
408	54925	25649
409	55070	25520
410	55218	25392
411	55356	25259
412	55429	25097
413	55562	24962
414	55702	24831
415	55827	24692
416	55973	24563
417	56127	24438
418	56274	24309
419	56417	24178
420	56484	24016
421	56634	23888
422	56691	23721
423	56862	23603
424	57039	23486
425	57147	23342
426	57321	23224
427	57469	23095
428	57619	22967
429	57781	22844
430	57931	22715
431	58072	22583
432	58226	22456
433	58381	22330
434	58551	22209
435	58698	22079
436	58858	21954
437	59033	21834
438	59177	21702
439	59352	21582
440	59518	21459
441	59658	21325
442	59803	21194
443	59936	21058
444	60096	20932
445	60250	20803
446	60423	20681
447	60567	20549
448	60706	20415
449	60839	20279
450	60977	20145
451	61129	20015
452	61264	19880
453	61396	19744
454	61567	19620
455	61724	19491
456	61816	19343
457	61977	19215
458	62159	19094
459	62322	18967
460	62539	18856
461	62707	18730
462	62861	18600
463	63028	18473
464	63125	18326
465	63295	18200
466	63441	18067
467	63582	17933
468	63725	17799
469	63871	17666
470	64037	17539
471	64213	17413
472	64367	17282
473	64535	17155
474	64725	17032
475	64875	16900
476	65021	16766
477	65170	16633
478	65313	16498
479	65452	16363
480	65585	16226
481	65742	16094
482	65883	15959
483	66036	15826
484	66191	15694
485	66339	15561
486	66429	15413
487	66529	15269
488	66663	15132
489	66794	14994
490	66925	14857
491	67069	14722
492	67218	14589
493	67372	14456
494	67555	14329
495	67719	14199
496	67861	14063
497	68018	13931
498	68181	13800
499	68333	13666
500	68501	13536
501	68661	13404
502	68815	13270
503	68965	13136
504	69136	13005
505	69289	12871
506	69449	12739
507	69587	12602
508	69720	12464
509	69902	12335
510	70061	12202
511	70219	12069
512	70383	11936
513	70522	11799
514	70679	11665
515	70837	11531
516	70986	11396
517	71136	11261
518	71289	11126
519	71422	10988
520	71578	10853
521	71724	10717
522	71860	10579
523	72008	10443
524	72147	10306
525	72261	10166
526	72388	10027
527	72529	9890
528	72661	9752
529	72797	9614
530	72949	9479
531	73094	9342
532	73232	9205
533	73366	9067
534	73518	8932
535	73636	8792
536	73801	8658
537	73930	8519
538	74093	8385
539	74270	8252
540	74372	8110
541	74510	7973
542	74654	7836
543	74797	7699
544	74915	7560
545	75063	7423
546	75205	7286
547	75307	7145
548	75441	7008
549	75572	6870
550	75708	6732
551	75845	6595
552	75972	6456
553	76113	6319
554	76267	6183
555	76402	6046
556	76521	5907
557	76658	5769
558	76790	5632
559	76930	5495
560	77056	5356
561	77207	5220
562	77345	5083
563	77463	4944
564	77621	4808
565	77772	4671
566	77932	4535
567	78096	4399
568	78235	4262
569	78373	4124
570	78512	3987
571	78674	3851
572	78812	3713
573	78896	3573
574	79041	3436
575	79180	3299
576	79301	3161
577	79414	3022
578	79572	2886
579	79696	2748
580	79827	2610
581	79975	2473
582	80105	2335
583	80254	2198
584	80400	2061
585	80552	1924
586	80691	1787
587	80836	1649
588	80940	1511
589	81076	1374
590	81202	1236
591	81342	1099
592	81483	961
593	81617	824
594	81767	687
595	81901	549
596	82025	412
597	82152	274
598	82299	137
599	82417	0
