iter	Passed	Remaining
507	61655	11166
508	61747	11039
509	61867	10917
510	61996	10797
511	62124	10677
512	62244	10556
513	62386	10438
514	62468	10310
515	62575	10186
516	62693	10064
517	62806	9942
518	62913	9818
519	63041	9698
520	63162	9577
521	63286	9456
522	63377	9330
523	63514	9212
524	63632	9090
525	63766	8970
526	63888	8849
527	64035	8732
528	64162	8611
529	64281	8490
530	64407	8369
531	64535	8248
532	64669	8129
533	64796	8008
534	64918	7887
535	65044	7766
536	65158	7644
537	65288	7523
538	65421	7403
539	65542	7282
540	65661	7160
541	65780	7039
542	65910	6918
543	66026	6796
544	66153	6676
545	66273	6554
546	66387	6432
547	66520	6312
548	66637	6190
549	66764	6069
550	66865	5946
551	66976	5824
552	67102	5703
553	67223	5581
554	67337	5459
555	67465	5339
556	67586	5217
557	67712	5096
558	67830	4975
559	67942	4853
560	68059	4731
561	68177	4609
562	68302	4488
563	68419	4367
564	68545	4246
565	68652	4123
566	68776	4002
567	68911	3882
568	69019	3760
569	69135	3638
570	69252	3517
571	69374	3395
572	69505	3275
573	69600	3152
574	69714	3031
575	69832	2909
576	69956	2788
577	70092	2667
578	70234	2547
579	70359	2426
580	70463	2304
581	70587	2183
582	70715	2062
583	70833	1940
584	70960	1819
585	71082	1698
586	71210	1577
587	71334	1455
588	71445	1334
589	71572	1213
590	71693	1091
591	71807	970
592	71935	849
593	72061	727
594	72182	606
595	72297	485
596	72414	363
597	72539	242
598	72657	121
599	72780	0
