iter	Poisson
353	0.3062700968
354	0.3062632008
355	0.3062561063
356	0.306243357
357	0.3062312723
358	0.3062258681
359	0.3062066971
360	0.3062007017
361	0.3061906538
362	0.3061771052
363	0.3061584042
364	0.3061467945
365	0.3061300626
366	0.3061213492
367	0.3061082866
368	0.3060945585
369	0.3060840608
370	0.3060661779
371	0.3060563307
372	0.3060504462
373	0.3060411265
374	0.3060305407
375	0.3060181684
376	0.3060079304
377	0.3060037739
378	0.3059973726
379	0.3059854558
380	0.305985285
381	0.3059804784
382	0.3059621949
383	0.305949126
384	0.305935687
385	0.3059278719
386	0.3059158969
387	0.3059071165
388	0.3058958907
389	0.3058812469
390	0.3058803255
391	0.3058680031
392	0.3058596018
393	0.3058594463
394	0.3058592949
395	0.3058491968
396	0.3058442866
397	0.3058367963
398	0.3058254743
399	0.3058174697
400	0.3058135255
401	0.3058072632
402	0.3057930903
403	0.3057870766
404	0.3057712044
405	0.3057627964
406	0.3057484373
407	0.305732787
408	0.3057083032
409	0.3057024014
410	0.3056934009
411	0.3056860411
412	0.3056798305
413	0.3056689294
414	0.3056619631
415	0.3056546657
416	0.3056494478
417	0.3056494382
418	0.3056476096
419	0.3056356015
420	0.3056229665
421	0.3056102048
422	0.305604258
423	0.3055983614
424	0.3055957207
425	0.3055881461
426	0.3055742092
427	0.305564312
428	0.3055604593
429	0.3055563825
430	0.3055496973
431	0.3055447318
432	0.3055303424
433	0.3055161498
434	0.3055055133
435	0.3054982136
436	0.3054864527
437	0.3054768771
438	0.3054673515
439	0.3054643994
440	0.3054626867
441	0.3054573204
442	0.3054477735
443	0.3054416067
444	0.3054341613
445	0.3054253449
446	0.3054173988
447	0.3054085522
448	0.3054042402
449	0.3053994458
450	0.305388173
451	0.3053791526
452	0.3053790044
453	0.3053702225
454	0.3053666418
455	0.3053600251
456	0.3053452968
457	0.3053330302
458	0.3053178215
459	0.3053077268
460	0.3053055716
461	0.3052899946
462	0.305280573
463	0.3052773355
464	0.3052724161
465	0.305259377
466	0.3052549101
467	0.3052414538
468	0.3052292016
469	0.3052192752
470	0.305215818
471	0.3052076672
472	0.3051907627
473	0.305190754
474	0.3051864025
475	0.3051800117
476	0.3051798617
477	0.3051732443
478	0.3051551749
479	0.3051506343
480	0.305148298
481	0.3051372767
482	0.3051353954
483	0.3051352729
484	0.3051254137
485	0.3051202539
486	0.3051112371
487	0.3051019354
488	0.3050894995
489	0.3050857213
490	0.305076687
491	0.3050713325
492	0.3050686758
493	0.3050578109
494	0.305052127
495	0.305043962
496	0.3050414905
497	0.3050404647
498	0.3050342785
499	0.3050322101
500	0.3050263562
501	0.3050240913
502	0.3050105862
503	0.30500133
504	0.3049960426
505	0.304993153
506	0.3049922633
507	0.3049849664
508	0.3049805458
509	0.3049713845
510	0.3049660577
511	0.3049590466
512	0.3049536373
513	0.3049527759
514	0.3049503258
515	0.3049461312
516	0.3049458957
517	0.3049352712
518	0.3049348366
519	0.3049248897
520	0.3049222545
521	0.3049220984
522	0.3049174184
523	0.3049091436
524	0.3049000245
525	0.3048927246
526	0.3048869094
527	0.3048776943
528	0.3048717779
529	0.3048702097
530	0.3048701018
531	0.3048654424
532	0.3048590595
533	0.3048436967
534	0.304840395
535	0.304824079
536	0.304818512
537	0.3048100393
538	0.3048027503
539	0.3047949007
540	0.3047894246
541	0.3047841256
542	0.3047811287
543	0.3047749306
544	0.3047723398
545	0.3047669976
546	0.3047581356
547	0.304753296
548	0.3047497188
549	0.3047386856
550	0.3047283798
551	0.3047171651
552	0.3047109364
553	0.3047036275
554	0.3046932864
555	0.3046839816
556	0.3046744989
557	0.3046665052
558	0.3046613369
559	0.3046553618
560	0.3046497627
561	0.3046415723
562	0.3046328577
563	0.3046224145
564	0.304616625
565	0.3046123642
566	0.3046061836
567	0.304599874
568	0.3045997871
569	0.3045891095
570	0.3045733359
571	0.3045651677
572	0.3045560625
573	0.3045531223
574	0.3045480804
575	0.3045381058
576	0.3045335026
577	0.3045334179
578	0.3045331429
579	0.3045330598
580	0.3045265623
581	0.3045225119
582	0.3045209247
583	0.3045176959
584	0.3045148337
585	0.3045135676
586	0.3045110117
587	0.30450455
588	0.3044942002
589	0.3044867723
590	0.3044832947
591	0.3044733979
592	0.3044733182
593	0.3044715542
594	0.3044679549
595	0.3044633582
596	0.3044541903
597	0.3044523386
598	0.3044468724
599	0.3044415164
