iter	Passed	Remaining
258	36982	48691
259	37142	48570
260	37283	48426
261	37432	48290
262	37573	48145
263	37713	47998
264	37871	47874
265	38023	47743
266	38176	47613
267	38333	47487
268	38485	47355
269	38649	47238
270	38802	47106
271	38971	46994
272	39137	46878
273	39334	46799
274	39479	46657
275	39550	46429
276	39710	46304
277	39868	46178
278	40014	46037
279	40165	45903
280	40335	45790
281	40482	45650
282	40650	45533
283	40809	45407
284	40965	45277
285	41102	45126
286	41234	44970
287	41380	44828
288	41512	44673
289	41644	44516
290	41737	44319
291	41865	44159
292	42001	44008
293	42132	43852
294	42261	43694
295	42402	43548
296	42555	43415
297	42706	43279
298	42841	43128
299	42983	42983
300	43105	42819
301	43242	42669
302	43423	42563
303	43570	42424
304	43642	42211
305	43775	42059
306	43926	41923
307	44061	41772
308	44206	41631
309	44365	41503
310	44546	41395
311	44695	41257
312	44841	41116
313	44989	40977
314	45127	40829
315	45272	40688
316	45423	40551
317	45566	40408
318	45701	40257
319	45838	40108
320	46000	39982
321	46141	39836
322	46286	39694
323	46440	39560
324	46620	39448
325	46804	39338
326	46974	39217
327	47129	39083
328	47288	38951
329	47465	38835
330	47609	38691
331	47794	38581
332	47944	38442
333	48027	38249
334	48192	38122
335	48355	37993
336	48508	37856
337	48688	37740
338	48874	37629
339	49035	37498
340	49185	37357
341	49334	37217
342	49489	37080
343	49640	36941
344	49794	36804
345	49937	36659
346	50074	36509
347	50185	36341
348	50350	36211
349	50475	36053
350	50635	35920
351	50780	35777
352	50932	35638
353	51088	35502
354	51234	35358
355	51368	35207
356	51505	35058
357	51646	34911
358	51775	34757
359	51903	34602
360	52021	34440
361	52087	34245
362	52230	34101
363	52389	33966
364	52549	33833
365	52701	33694
366	52853	33555
367	52980	33400
368	53132	33261
369	53300	33133
370	53463	33000
371	53608	32857
372	53765	32720
373	53922	32584
374	54021	32413
375	54168	32270
376	54241	32084
377	54403	31951
378	54565	31817
379	54722	31681
380	54873	31541
381	55013	31395
382	55162	31254
383	55328	31122
384	55500	30994
385	55674	30866
386	55819	30722
387	55959	30575
388	56097	30428
389	56238	30282
390	56378	30135
391	56520	29990
392	56581	29802
393	56719	29655
394	56858	29508
395	56997	29362
396	57133	29214
397	57256	29059
398	57410	28920
399	57547	28773
400	57692	28630
401	57815	28476
402	57955	28330
403	58090	28182
404	58219	28031
405	58348	27881
406	58493	27737
407	58630	27590
408	58768	27444
409	58895	27293
410	59042	27150
411	59195	27011
412	59290	26845
413	59437	26703
414	59575	26557
415	59702	26406
416	59840	26260
417	59982	26116
418	60112	25967
419	60244	25819
420	60379	25672
421	60523	25528
422	60620	25366
423	60753	25218
424	60882	25069
425	61022	24924
426	61118	24762
427	61264	24620
428	61414	24480
429	61550	24333
430	61702	24194
431	61871	24061
432	62050	23931
433	62202	23791
434	62352	23650
435	62499	23508
436	62621	23357
437	62767	23215
438	62903	23069
439	63050	22927
440	63197	22785
441	63351	22645
442	63513	22509
443	63683	22375
444	63848	22239
445	63969	22088
446	64152	21958
447	64315	21821
448	64475	21683
449	64658	21552
450	64823	21416
451	64997	21282
452	65152	21142
453	65305	21001
454	65461	20861
455	65611	20719
456	65745	20572
457	65889	20428
458	66022	20281
459	66163	20136
460	66311	19994
461	66458	19851
462	66592	19704
463	66721	19556
464	66842	19405
465	66973	19258
466	67122	19116
467	67244	18966
468	67405	18827
469	67581	18692
470	67748	18555
471	67919	18418
472	68065	18275
473	68224	18135
474	68402	18000
475	68581	17865
476	68747	17727
477	68915	17589
478	69067	17447
479	69166	17291
480	69324	17150
481	69488	17011
482	69652	16872
483	69802	16729
484	69938	16583
485	70079	16438
486	70225	16294
487	70354	16146
488	70509	16005
489	70642	15858
490	70811	15719
491	70951	15574
492	71060	15422
493	71213	15280
494	71372	15139
495	71542	15000
496	71694	14858
497	71856	14717
498	72007	14574
499	72164	14432
500	72334	14293
501	72504	14154
502	72674	14014
503	72822	13870
504	72967	13726
505	73103	13580
506	73180	13423
507	73321	13278
508	73411	13124
509	73553	12980
510	73693	12835
511	73833	12690
512	74006	12550
513	74159	12407
514	74308	12264
515	74462	12121
516	74629	11981
517	74792	11839
518	74947	11697
519	75067	11548
520	75215	11405
521	75354	11259
522	75510	11117
523	75584	10962
524	75730	10818
525	75887	10676
526	76038	10532
527	76172	10387
528	76308	10241
529	76395	10090
530	76562	9948
531	76736	9808
532	76932	9670
533	77064	9524
534	77215	9381
535	77358	9236
536	77489	9090
537	77647	8948
538	77791	8803
539	77904	8656
540	78053	8512
541	78239	8372
542	78361	8225
543	78482	8079
544	78603	7932
545	78731	7786
546	78863	7641
547	78999	7496
548	79122	7350
549	79250	7204
550	79390	7060
551	79538	6916
552	79675	6771
553	79813	6627
554	79962	6483
555	80073	6336
556	80195	6191
557	80323	6045
558	80444	5900
559	80584	5756
560	80714	5611
561	80846	5466
562	80979	5321
563	81140	5179
564	81257	5033
565	81375	4888
566	81485	4742
567	81624	4598
568	81755	4454
569	81889	4309
570	82011	4165
571	82153	4021
572	82282	3877
573	82418	3733
574	82537	3588
575	82687	3445
576	82816	3301
577	82951	3157
578	83107	3014
579	83233	2870
580	83365	2726
581	83502	2582
582	83649	2439
583	83784	2295
584	83910	2151
585	84048	2007
586	84172	1864
587	84298	1720
588	84415	1576
589	84548	1433
590	84696	1289
591	84819	1146
592	84959	1002
593	85089	859
594	85164	715
595	85296	572
596	85432	429
597	85564	286
598	85697	143
599	85836	0
