iter	Poisson
0	0.5447409785
1	0.5238954318
2	0.5044432887
3	0.4863742307
4	0.4696102631
5	0.4539901888
6	0.4394182114
7	0.4257924283
8	0.4133694323
9	0.4015574667
10	0.3904848583
11	0.3799731298
12	0.3702297749
13	0.3611139824
14	0.3525770438
15	0.3444666415
16	0.3368486364
17	0.3297887818
18	0.3231407958
19	0.3168957687
20	0.3111193085
21	0.3055332276
22	0.3004138477
23	0.2954603241
24	0.2908282971
25	0.2865500223
26	0.2824450128
27	0.278648897
28	0.2750212858
29	0.2715556973
30	0.268212108
31	0.2650522098
32	0.2622606601
33	0.2595453639
34	0.2569076373
35	0.2543814255
36	0.251998172
37	0.2498072412
38	0.2476725275
39	0.2456611902
40	0.2437414776
41	0.2419036382
42	0.2403147787
43	0.238647106
44	0.2370800005
45	0.2357200294
46	0.2343655875
47	0.2330407067
48	0.2317816537
49	0.2305656395
50	0.2293995103
51	0.2283067112
52	0.227282919
53	0.2262727462
54	0.2253094605
55	0.2243580361
56	0.2234836379
57	0.2226544583
58	0.2218806457
59	0.2210919902
60	0.2204149857
61	0.2197544612
62	0.2190889474
63	0.2184578036
64	0.2178808379
65	0.2173344859
66	0.216773611
67	0.2163025381
68	0.2158206345
69	0.2153731414
70	0.214910615
71	0.2145040474
72	0.2141225534
73	0.2137793538
74	0.2134582713
75	0.2131039772
76	0.2127751023
77	0.2124522936
78	0.2121857352
79	0.2118959068
80	0.2116226937
81	0.2113904087
82	0.2110921999
83	0.2108450762
84	0.2106352806
85	0.2104123332
86	0.2101730618
87	0.2099411612
88	0.209747374
89	0.2095339388
90	0.2093349494
91	0.2091249921
92	0.2089418436
93	0.2087609566
94	0.2085946409
95	0.2084318788
96	0.2082493157
97	0.208066904
98	0.2079138009
99	0.2077444011
100	0.2076336441
101	0.207521511
102	0.2074127203
103	0.2073284316
104	0.2072394898
105	0.2071622042
106	0.2070248776
107	0.2069512182
108	0.2068186601
109	0.2067159992
110	0.2066083455
111	0.2065177935
112	0.2064212895
113	0.2063459268
114	0.2062893479
115	0.2062008361
116	0.2061120352
117	0.206033706
118	0.2059494084
119	0.2058659488
120	0.2057940426
121	0.2057247416
122	0.2056365971
123	0.2055422059
124	0.2054513556
125	0.2054055445
126	0.20533335
127	0.2053051054
128	0.2052721025
129	0.2051930776
130	0.2051263824
131	0.2050566292
132	0.2049862469
133	0.2049121558
134	0.2048874147
135	0.2048314805
136	0.2047878693
137	0.2047241157
138	0.2046622016
139	0.2046078042
140	0.2045513204
141	0.2044993684
142	0.2044441732
143	0.2043935234
144	0.2043496414
145	0.2043164829
146	0.2042689105
147	0.2042338955
148	0.2041910727
149	0.2041510851
150	0.204106696
151	0.204068477
152	0.2040253224
153	0.2040037354
154	0.2039581606
155	0.2039211077
156	0.2038842237
157	0.2038719791
158	0.2038368449
159	0.2037968749
160	0.2037794863
161	0.2037595689
162	0.2037282186
163	0.2036996661
164	0.2036772153
165	0.2036455763
166	0.2036211029
167	0.203593784
168	0.2035786876
169	0.2035476111
170	0.2035124703
171	0.2034862228
172	0.2034827959
173	0.2034563411
174	0.2034405945
175	0.203412503
176	0.2033798792
177	0.2033525867
178	0.2033337427
179	0.2033011942
180	0.2032715824
181	0.2032680539
182	0.2032419171
183	0.2032270281
184	0.2032093861
185	0.2031867015
186	0.2031624016
187	0.2031389321
188	0.2031151935
189	0.2031007541
190	0.2030763233
191	0.2030527439
192	0.2030282354
193	0.2030063597
194	0.2029819891
195	0.2029621949
196	0.2029501499
197	0.2029325031
198	0.2029263828
199	0.2029231538
200	0.2029080892
201	0.2028926097
202	0.2028709134
203	0.2028502651
204	0.2028406188
205	0.2028227632
206	0.2028018979
207	0.2027883317
208	0.2027754676
209	0.2027538949
210	0.2027301398
211	0.2027074663
212	0.2026927051
213	0.2026793661
214	0.202667325
215	0.2026507499
216	0.2026426369
217	0.2026321312
218	0.2026238103
219	0.2026135755
220	0.2026027333
221	0.2025859164
222	0.2025774443
223	0.2025632517
224	0.2025494407
225	0.202544259
226	0.2025381506
227	0.2025198376
228	0.2025023675
229	0.2024890583
230	0.2024839144
231	0.202475155
232	0.202464035
233	0.2024480758
234	0.2024469621
235	0.2024418919
236	0.2024381864
237	0.2024227602
238	0.2024064519
239	0.2023941449
240	0.202390786
241	0.2023680847
242	0.2023571461
243	0.202344699
244	0.2023352651
245	0.2023198217
246	0.202318272
247	0.2023147187
248	0.2022959379
249	0.2022851438
250	0.2022693929
251	0.2022569628
252	0.2022500172
253	0.2022363445
254	0.2022254151
255	0.2022134744
256	0.2022079717
257	0.2021939773
258	0.2021804218
259	0.2021698996
260	0.2021575826
261	0.2021562203
262	0.2021450011
263	0.2021394442
264	0.2021301261
265	0.2021207648
266	0.2021154493
267	0.2021079013
268	0.2020973558
269	0.2020890864
270	0.2020822734
271	0.2020703664
272	0.2020654545
273	0.2020565413
274	0.2020395813
275	0.2020312948
276	0.2020211367
277	0.2020156386
278	0.2020104031
279	0.20200024
280	0.2019909996
281	0.2019805035
282	0.2019690983
283	0.2019619715
284	0.2019516762
285	0.2019490656
286	0.2019412973
287	0.2019323464
288	0.2019313415
289	0.2019250769
290	0.2019124476
291	0.2019046227
292	0.2018948228
293	0.2018844676
294	0.2018736756
295	0.2018709989
296	0.2018677575
297	0.2018654752
298	0.2018634345
299	0.2018581816
300	0.2018477228
301	0.201837195
302	0.2018340355
303	0.2018169965
304	0.2018059264
305	0.2018007825
306	0.2017947018
307	0.2017938602
308	0.2017860135
309	0.201779832
310	0.201764473
311	0.2017515419
312	0.2017475191
313	0.2017423809
314	0.2017372587
315	0.2017337021
316	0.2017306224
317	0.20172707
318	0.2017238134
319	0.2017175145
320	0.2017103992
321	0.2017012192
322	0.2016986804
323	0.2016934997
324	0.2016889953
325	0.2016792133
326	0.2016738459
327	0.2016615609
328	0.2016613399
329	0.2016556494
330	0.2016485632
331	0.2016449064
332	0.2016340835
333	0.2016247758
334	0.2016149998
335	0.2016030856
336	0.2016007094
337	0.2015951301
338	0.201590743
339	0.2015887884
340	0.2015793539
341	0.2015759219
342	0.2015746579
343	0.2015677182
344	0.2015677155
345	0.2015666614
346	0.2015617449
347	0.2015554024
348	0.2015463603
349	0.2015397424
350	0.2015379687
351	0.2015264732
352	0.2015245476
353	0.2015240444
354	0.2015160801
355	0.2015057949
356	0.2014990538
357	0.2014875139
358	0.201486759
359	0.2014836959
360	0.2014757738
361	0.2014713487
362	0.201460678
363	0.2014521938
364	0.2014480659
365	0.2014422167
366	0.2014330091
367	0.2014225274
368	0.2014204018
369	0.2014171442
370	0.2014158252
371	0.2014151268
372	0.2014068317
373	0.2013986952
374	0.2013885194
375	0.2013833739
376	0.2013742967
377	0.2013669697
378	0.201364372
379	0.201361664
380	0.2013560301
381	0.2013552059
382	0.2013500902
383	0.2013479138
384	0.2013450528
385	0.2013403668
386	0.2013393605
387	0.2013390667
388	0.2013361362
389	0.2013300366
390	0.2013221424
391	0.2013172213
392	0.2013091795
393	0.2013086021
394	0.2013050574
395	0.2012918165
396	0.2012860856
397	0.2012797148
398	0.2012776341
399	0.2012742845
400	0.201269726
401	0.2012666545
402	0.2012648612
403	0.2012531646
404	0.2012471826
405	0.2012434056
406	0.2012358604
407	0.201235528
408	0.2012310654
409	0.2012293124
410	0.2012237358
411	0.2012200814
412	0.2012183965
413	0.2012174743
414	0.2012167711
415	0.2012087579
416	0.2012031704
417	0.2012007818
418	0.2011988374
419	0.2011935878
420	0.2011918538
421	0.2011847687
422	0.2011818015
423	0.2011718125
424	0.2011677792
425	0.2011659839
426	0.2011621138
427	0.2011618773
428	0.2011522565
429	0.2011468664
430	0.2011443845
431	0.2011428081
432	0.2011404904
433	0.2011385855
434	0.201135069
435	0.2011296054
436	0.2011271165
437	0.2011230899
438	0.2011195578
439	0.2011120313
440	0.2011064237
441	0.2010976993
442	0.2010901238
443	0.2010899787
444	0.2010835346
445	0.2010798003
446	0.2010797961
447	0.2010721577
448	0.2010685392
449	0.2010680824
450	0.2010648236
451	0.2010584207
452	0.2010566826
453	0.201055248
454	0.2010508981
455	0.2010485046
456	0.2010483447
457	0.2010409812
458	0.2010317135
459	0.2010292471
460	0.2010202452
461	0.2010188821
462	0.2010182089
463	0.2010152551
464	0.201008791
465	0.2010074535
466	0.2010074497
467	0.2010055912
468	0.2010021702
469	0.201000149
470	0.2009957237
471	0.2009938915
472	0.2009912771
473	0.200991162
474	0.2009886057
475	0.2009859126
476	0.2009779614
477	0.2009740645
478	0.2009711868
479	0.2009659765
480	0.200958248
