iter	Poisson
0	0.958832778
1	0.9199734407
2	0.8832204055
3	0.8501467704
4	0.8198462934
5	0.7907946663
6	0.7642172981
7	0.7389721697
8	0.7154287506
9	0.692897796
10	0.6712683712
11	0.6520617148
12	0.6336277886
13	0.6159697357
14	0.5996431034
15	0.5843950891
16	0.569880235
17	0.5567234283
18	0.5438548548
19	0.5316696553
20	0.5207584726
21	0.5099326652
22	0.5000370514
23	0.4909015965
24	0.482010063
25	0.4734054868
26	0.4651670212
27	0.4577799133
28	0.4510323319
29	0.4447669525
30	0.4382841866
31	0.4326895002
32	0.4270234051
33	0.4216744526
34	0.416327092
35	0.4114565601
36	0.406688964
37	0.4023214048
38	0.3982078286
39	0.3943746276
40	0.390493027
41	0.3870278308
42	0.3838428541
43	0.3805771854
44	0.3774664766
45	0.374592996
46	0.3720149931
47	0.3692445421
48	0.3667539153
49	0.3642762193
50	0.3619371795
51	0.3598004648
52	0.3576108601
53	0.3556486831
54	0.3537335591
55	0.3518672824
56	0.3500579186
57	0.3483842723
58	0.3469376692
59	0.3454040409
60	0.3439391306
61	0.3425761416
62	0.3412246346
63	0.3400354884
64	0.3388825935
65	0.3378720688
66	0.3367634922
67	0.3357499546
68	0.3347882194
69	0.3339528586
70	0.3330705645
71	0.3321732939
72	0.3313044285
73	0.3304689309
74	0.3297376026
75	0.3289612793
76	0.32827055
77	0.3276820095
78	0.3269805966
79	0.3263329412
80	0.3257235226
81	0.3250989745
82	0.3245870237
83	0.3240792702
84	0.3235677401
85	0.32309063
86	0.3225972381
87	0.322140479
88	0.3216755885
89	0.3212161012
90	0.3208432119
91	0.3204672754
92	0.3200580849
93	0.3196296485
94	0.3193037586
95	0.3189650896
96	0.3186113952
97	0.318321372
98	0.3179896089
99	0.3177478206
100	0.3174457926
101	0.3171472491
102	0.3168804195
103	0.316631285
104	0.3163823166
105	0.3161295869
106	0.3159016164
107	0.3156562072
108	0.3154235579
109	0.3152068995
110	0.3149741579
111	0.3147628534
112	0.3145519617
113	0.3143614496
114	0.3141865042
115	0.314052696
116	0.3139032306
117	0.3137366809
118	0.3135833744
119	0.3134476127
120	0.3132919963
121	0.3131395633
122	0.3130092612
123	0.3128767672
124	0.3127486166
125	0.3126261496
126	0.3125315783
127	0.3124178205
128	0.3123080021
129	0.3122046148
130	0.3120906543
131	0.3119776496
132	0.3118739887
133	0.3117821851
134	0.311679702
135	0.3115501842
136	0.311461471
137	0.3113613712
138	0.3112930134
139	0.3112029063
140	0.311093528
141	0.3109955432
142	0.3109078003
143	0.3108166281
144	0.3107785229
145	0.3107109978
146	0.3106494742
147	0.3105774881
148	0.3105225151
149	0.3104380657
150	0.3103729339
151	0.3103211699
152	0.3102296758
153	0.310162953
154	0.3101177485
155	0.3100439515
156	0.3099710518
157	0.3099098073
158	0.3098483618
159	0.3098015568
160	0.3097505334
161	0.309714531
162	0.3096538756
163	0.309600679
164	0.3095529683
165	0.309494844
166	0.3094644945
167	0.3094079572
168	0.3093782099
169	0.3093288423
170	0.3092676223
171	0.3092260789
172	0.3091954303
173	0.3091451059
174	0.3091181324
175	0.3090813717
176	0.3090462427
177	0.3089993061
178	0.3089624682
179	0.308911667
180	0.3088839762
181	0.3088484653
182	0.3088167109
183	0.3087814947
184	0.3087386847
185	0.3087079753
186	0.3086763567
187	0.3086323314
188	0.3085951088
189	0.3085533815
190	0.3085394634
191	0.3085137236
192	0.3084955758
193	0.3084694814
194	0.3084285017
195	0.3083915899
196	0.3083579327
197	0.308341953
198	0.3083146435
199	0.3082831974
200	0.3082691648
201	0.3082362895
202	0.3082177723
203	0.3081879386
204	0.3081716558
205	0.3081430356
206	0.3081199884
207	0.3080881039
208	0.3080574803
209	0.3080398726
210	0.3080096534
211	0.3079865029
212	0.3079630061
213	0.3079459398
214	0.3079349616
215	0.3079021863
216	0.3078704926
217	0.3078360172
218	0.3078225311
219	0.3077900491
220	0.3077668454
221	0.3077427533
222	0.3077293529
223	0.3077196543
224	0.3076993963
225	0.3076765219
226	0.3076597064
227	0.3076358997
228	0.3076151946
229	0.3076023404
230	0.3075893198
231	0.3075722602
232	0.3075635576
233	0.3075485392
234	0.3075284008
235	0.3075043887
236	0.3074741108
237	0.3074631716
238	0.3074401099
239	0.3074163444
240	0.3073908689
241	0.3073731977
242	0.3073552735
243	0.3073312615
244	0.3073086256
245	0.3072914553
246	0.3072773818
247	0.3072592226
248	0.3072480529
249	0.3072293966
250	0.307218236
251	0.3071901916
252	0.3071755902
253	0.3071493718
254	0.3071387918
255	0.3071202841
256	0.3071001261
257	0.3070838083
258	0.3070604691
259	0.3070416787
260	0.3070289149
261	0.3070025187
262	0.3069881066
263	0.3069816335
264	0.3069684019
265	0.3069618493
266	0.3069515258
267	0.3069380762
268	0.3069162398
269	0.3069040147
270	0.3068896198
271	0.3068719581
272	0.3068523613
273	0.3068419978
274	0.3068295344
275	0.3068216866
276	0.3068151718
277	0.3068012761
278	0.3067938484
279	0.3067776772
280	0.3067646192
281	0.3067517671
282	0.306742822
283	0.3067239427
284	0.3067046468
285	0.3067010312
286	0.3066809965
287	0.306667219
288	0.3066451852
289	0.3066297195
290	0.3066213221
291	0.3066128784
292	0.3066053612
293	0.3065905165
294	0.3065818501
295	0.306567491
296	0.3065549822
297	0.3065361563
298	0.3065273709
299	0.306520308
300	0.3065171525
301	0.3065002947
302	0.3064935882
303	0.3064780461
304	0.306470879
305	0.3064526932
306	0.3064390315
307	0.3064248171
308	0.3064216943
309	0.3064135282
310	0.3064036261
311	0.3063861246
312	0.306366863
313	0.3063485332
314	0.306345007
315	0.3063300565
316	0.3063222421
317	0.3063131314
318	0.3063108498
319	0.3062982635
320	0.3062891253
321	0.306274573
322	0.3062521756
323	0.3062468219
324	0.3062342495
325	0.3062283446
326	0.3062204634
327	0.3062065538
328	0.3062012788
329	0.3061915459
330	0.3061823227
331	0.3061746489
332	0.3061568346
333	0.3061407889
334	0.3061306519
335	0.306123985
336	0.3061084636
337	0.3060933103
338	0.3060819285
339	0.3060772923
340	0.3060727768
341	0.3060658144
342	0.3060518346
343	0.3060462125
344	0.306039073
345	0.3060208408
346	0.3060006621
347	0.3059899663
348	0.3059832442
349	0.3059665945
350	0.3059638805
351	0.3059546165
352	0.3059403372
353	0.3059254542
354	0.305920259
355	0.3059106732
356	0.3058939537
357	0.305878732
358	0.305872711
359	0.3058645696
360	0.305856343
361	0.3058405779
362	0.3058239897
363	0.3058182397
364	0.3058113944
365	0.3057983903
366	0.30579402
367	0.305789937
368	0.3057810275
369	0.3057666636
370	0.3057622334
371	0.3057537853
372	0.3057499175
373	0.3057359147
374	0.3057177327
375	0.3057095604
376	0.3056983015
377	0.3056943307
378	0.3056885372
379	0.3056704215
380	0.3056567918
381	0.3056531271
382	0.305636847
383	0.3056208018
384	0.3056108496
385	0.3056060246
386	0.3056036931
387	0.3055968326
388	0.3055865043
389	0.3055774372
390	0.3055644494
391	0.3055552537
392	0.3055450622
393	0.3055312856
394	0.3055140261
395	0.3055077741
396	0.3055054509
397	0.305494354
398	0.3054882539
399	0.3054774612
400	0.3054712212
401	0.3054624365
402	0.3054563383
403	0.3054409873
404	0.3054351409
405	0.3054218
406	0.305410307
407	0.3054054366
408	0.3054016394
409	0.3054009077
410	0.3053868704
411	0.3053792799
412	0.3053767506
413	0.3053666489
414	0.3053604811
415	0.3053561384
416	0.3053560131
417	0.3053450968
418	0.3053401109
419	0.3053399887
420	0.305329272
421	0.3053265547
422	0.3053214306
423	0.305309553
424	0.3052998
425	0.3052948265
426	0.3052819647
427	0.305280267
428	0.305271446
429	0.3052591093
430	0.3052441795
431	0.3052423379
432	0.3052381756
433	0.3052235207
434	0.3052160991
435	0.3052057169
436	0.3051984855
437	0.3051878227
438	0.3051815537
439	0.3051755781
440	0.3051720554
441	0.3051662516
442	0.3051519069
443	0.3051460863
444	0.3051317527
445	0.3051257454
446	0.3051224838
447	0.3051164553
448	0.3051144515
449	0.3051030609
450	0.3050962467
451	0.3050833089
452	0.3050774234
453	0.3050768018
454	0.3050714691
455	0.3050623864
456	0.3050477145
457	0.3050341108
458	0.305023162
459	0.3050098663
460	0.3049979142
461	0.3049949825
462	0.304986167
463	0.3049731341
464	0.3049707034
465	0.3049513717
466	0.3049480172
467	0.3049421316
468	0.3049394363
469	0.3049334136
470	0.3049298269
471	0.3049179654
472	0.3049026302
473	0.3049022168
474	0.304893666
475	0.3048857023
476	0.3048827706
477	0.3048802143
478	0.3048773011
479	0.3048699092
480	0.3048668389
481	0.3048577632
482	0.3048508312
483	0.30484955
484	0.3048484216
485	0.3048429319
486	0.3048337434
487	0.3048199228
488	0.3048102903
489	0.3048044645
490	0.3048027319
491	0.3047998796
492	0.3047963068
493	0.3047929929
494	0.3047872615
495	0.3047792783
496	0.3047751465
497	0.304769258
498	0.3047557726
499	0.3047517385
500	0.3047411187
501	0.3047316163
502	0.304723586
503	0.3047171754
504	0.304712294
505	0.3047122881
506	0.3047101157
507	0.304707602
508	0.3047000583
509	0.3046943813
510	0.3046936347
511	0.3046907707
512	0.3046879218
513	0.3046854194
514	0.3046819845
515	0.3046782379
516	0.3046740148
517	0.3046676197
518	0.3046602791
519	0.3046556241
520	0.3046541884
521	0.3046453292
522	0.3046426364
523	0.3046398793
524	0.3046369146
525	0.3046242126
526	0.3046091502
527	0.3046040476
528	0.304601256
529	0.304595513
530	0.3045938858
531	0.3045846849
532	0.3045828784
533	0.3045760176
534	0.3045698788
535	0.3045694264
536	0.3045632355
537	0.3045566303
538	0.3045433099
539	0.3045292219
540	0.304525186
541	0.3045199596
542	0.3045179344
543	0.3045065988
544	0.3045007247
545	0.3044992684
546	0.30449493
547	0.3044943384
548	0.3044941767
549	0.3044837524
550	0.3044754078
551	0.3044633355
552	0.304453671
553	0.3044437181
554	0.3044376409
555	0.3044367121
556	0.3044257634
557	0.3044200714
558	0.3044192239
559	0.3044097649
560	0.3044029344
561	0.3044025274
562	0.3043997908
563	0.3043987691
564	0.3043974381
565	0.3043956628
566	0.3043927309
567	0.3043804931
568	0.3043752117
569	0.304365292
570	0.3043619706
571	0.3043516664
572	0.3043455417
573	0.3043398387
574	0.3043305909
575	0.3043290103
576	0.3043278438
577	0.3043239361
578	0.3043201188
579	0.3043105738
580	0.3043098633
581	0.304303655
582	0.304292176
583	0.3042879217
584	0.3042766233
585	0.3042625714
586	0.3042622903
587	0.3042571228
588	0.3042529502
589	0.3042424356
590	0.3042385687
591	0.3042273962
592	0.3042211659
593	0.3042180633
594	0.3042103827
595	0.3042014575
596	0.304201365
597	0.3041972832
598	0.3041868682
599	0.3041799781
