iter	Passed	Remaining
0	125	75240
1	238	71406
2	360	71653
3	481	71812
4	552	65705
5	677	67104
6	803	68036
7	918	67984
8	1004	65944
9	1123	66309
10	1241	66459
11	1360	66675
12	1475	66614
13	1613	67537
14	1726	67349
15	1845	67366
16	1967	67459
17	2076	67135
18	2203	67392
19	2284	66244
20	2401	66206
21	2535	66624
22	2656	66646
23	2733	65597
24	2848	65522
25	2971	65610
26	3090	65582
27	3212	65619
28	3355	66066
29	3442	65411
30	3571	65560
31	3642	64649
32	3753	64488
33	3885	64678
34	4004	64640
35	4140	64862
36	4254	64742
37	4393	64983
38	4536	65248
39	4627	64791
40	4771	65061
41	4877	64797
42	4989	64634
43	5101	64469
44	5232	64531
45	5354	64480
46	5450	64136
47	5573	64095
48	5713	64251
49	5828	64116
50	5950	64060
51	6069	63959
52	6188	63865
53	6309	63797
54	6431	63734
55	6543	63567
56	6663	63479
57	6778	63339
58	6900	63278
59	7016	63146
60	7121	62924
61	7239	62824
62	7357	62716
63	7468	62551
64	7577	62364
65	7696	62272
66	7809	62122
67	7900	61812
68	8012	61658
69	8121	61493
70	8239	61391
71	8349	61228
72	8457	61057
73	8570	60922
74	8696	60872
75	8819	60810
76	8939	60718
77	9065	60666
78	9183	60564
79	9301	60460
80	9418	60349
81	9535	60238
82	9665	60203
83	9782	60091
84	9901	59988
85	10012	59841
86	10130	59735
87	10254	59662
88	10379	59592
89	10495	59474
90	10613	59367
91	10732	59260
92	10846	59129
93	10964	59022
94	11077	58886
95	11201	58807
96	11320	58705
97	11434	58571
98	11544	58422
99	11669	58345
100	11785	58226
101	11909	58148
102	12033	58064
103	12165	58019
104	12287	57925
105	12415	57862
106	12546	57805
107	12678	57755
108	12797	57647
109	12920	57554
110	13047	57479
111	13166	57368
112	13309	57361
113	13431	57258
114	13555	57170
115	13680	57080
116	13796	56953
117	13914	56835
118	14040	56753
119	14169	56677
120	14286	56553
121	14406	56445
122	14522	56318
123	14649	56233
124	14774	56143
125	14882	55985
126	15005	55886
127	15126	55779
128	15240	55645
129	15349	55494
130	15472	55393
131	15601	55315
132	15729	55231
133	15854	55135
134	15993	55088
135	16122	55005
136	16274	54999
137	16388	54866
138	16502	54730
139	16622	54617
140	16765	54578
141	16876	54433
142	17007	54353
143	17127	54237
144	17227	54059
145	17342	53929
146	17470	53838
147	17589	53719
148	17713	53614
149	17833	53500
150	17947	53366
151	18066	53248
152	18196	53162
153	18320	53058
154	18429	52910
155	18546	52786
