iter	Poisson
144	0.3114352711
145	0.3113630116
146	0.3112992052
147	0.3112217111
148	0.3111528129
149	0.3110911326
150	0.3110137749
151	0.310953509
152	0.3108975213
153	0.3108437466
154	0.3107621773
155	0.3106955203
156	0.3106362581
157	0.3105713436
158	0.3105371389
159	0.3104887176
160	0.3104256236
161	0.3103626443
162	0.3102892582
163	0.3102403136
164	0.310182168
165	0.3101420526
166	0.3101024446
167	0.3100623059
168	0.3100177454
169	0.3099613805
170	0.3099075618
171	0.3098593769
172	0.309808523
173	0.3097682078
174	0.3097235657
175	0.3096828643
176	0.3096368765
177	0.3095930291
178	0.3095409159
179	0.3095055649
180	0.3094614003
181	0.3094317139
182	0.309397784
183	0.3093713755
184	0.3093339492
185	0.309288401
186	0.3092460165
187	0.3092185277
188	0.3091783375
189	0.3091443014
190	0.3091227732
191	0.3090849666
192	0.3090507058
193	0.3090314356
194	0.3089957535
195	0.3089763033
196	0.3089512575
197	0.3089222919
198	0.3088918352
199	0.3088676021
200	0.3088416729
201	0.3088193095
202	0.3087902156
203	0.3087680372
204	0.3087514013
205	0.3087340409
206	0.3087064502
207	0.3086737096
208	0.308640933
209	0.3086268399
210	0.3085975457
211	0.3085750993
212	0.3085463778
213	0.3085296262
214	0.3085083998
215	0.3084807935
216	0.3084635623
217	0.3084442695
218	0.3084270479
219	0.3083998911
220	0.3083657658
221	0.3083489764
222	0.3083180528
223	0.308286104
224	0.3082711465
225	0.3082472784
226	0.3082328975
227	0.3082114804
228	0.3081910091
229	0.3081588435
230	0.3081405215
231	0.3081102344
232	0.308096217
233	0.3080779914
234	0.3080626829
235	0.3080465346
236	0.3080281813
237	0.308016225
238	0.3080023134
239	0.3079943642
240	0.3079778556
241	0.3079495258
242	0.3079345656
243	0.3079110109
244	0.3078876814
245	0.3078791574
246	0.3078633716
247	0.3078393653
248	0.3078308793
249	0.307815222
250	0.3078033511
251	0.3077962662
252	0.3077776457
253	0.3077626388
254	0.3077508932
255	0.3077336211
256	0.3077220159
257	0.307714533
258	0.3077040766
259	0.3076920084
260	0.3076734263
261	0.3076659978
262	0.307657658
263	0.3076391508
264	0.3076120791
265	0.3075967758
266	0.3075766188
267	0.3075556835
268	0.3075480708
269	0.3075262629
270	0.3075094813
271	0.3074987067
272	0.3074907995
273	0.3074788919
274	0.307465435
275	0.3074555923
276	0.3074349061
277	0.3074114351
278	0.3074080318
279	0.3074050146
280	0.307391737
281	0.3073823922
282	0.3073718381
283	0.3073564927
284	0.3073474559
285	0.3073277701
286	0.3073181794
287	0.3072954047
288	0.3072866365
289	0.3072721072
290	0.3072648698
291	0.3072463861
292	0.307234926
293	0.3072173038
294	0.3072072636
295	0.3071995938
296	0.3071902786
297	0.3071807399
298	0.3071660399
299	0.3071529882
300	0.3071455645
301	0.3071366532
302	0.3071192715
303	0.3071097186
304	0.307101508
305	0.3070830171
306	0.3070689405
307	0.3070595984
308	0.3070423734
309	0.3070346999
310	0.3070170494
311	0.3070018101
312	0.3069891767
313	0.3069774962
314	0.3069695814
315	0.3069535705
316	0.3069380401
317	0.3069228163
318	0.3069160061
319	0.3069098451
320	0.3069000855
321	0.306887051
322	0.3068794334
323	0.3068618039
324	0.3068527258
325	0.3068465545
326	0.3068290382
327	0.3068128125
328	0.3068090449
329	0.3067949397
330	0.3067800573
331	0.3067780354
332	0.3067648393
333	0.3067587558
334	0.3067458659
335	0.3067329873
336	0.3067209272
337	0.3067017877
338	0.3066926263
339	0.3066881509
340	0.3066813135
341	0.3066750977
342	0.3066686331
343	0.3066515061
344	0.3066429056
345	0.3066368886
346	0.3066319259
347	0.3066165009
348	0.3066079156
349	0.3065964734
350	0.3065805236
351	0.3065645083
352	0.3065487126
353	0.3065392778
354	0.3065340792
355	0.3065226146
356	0.3065151593
357	0.3065052199
358	0.3065019516
359	0.3064869309
360	0.3064746257
361	0.3064708419
362	0.306465119
363	0.30644962
364	0.3064300298
365	0.3064220197
366	0.3064104536
367	0.306401075
368	0.3063871252
369	0.306374279
370	0.3063664433
371	0.3063603215
372	0.3063541694
373	0.3063541541
374	0.3063469354
375	0.3063224317
376	0.3063100475
377	0.3063004737
378	0.3062826382
379	0.3062730366
380	0.3062646025
381	0.3062514131
382	0.3062489317
383	0.3062417991
384	0.3062320347
385	0.3062259809
386	0.3062138066
387	0.3062074176
388	0.3062012069
389	0.3062007559
390	0.3062007402
391	0.3061938122
392	0.3061887722
393	0.3061883209
394	0.3061844029
395	0.306171399
396	0.3061643793
397	0.3061529395
398	0.3061451567
399	0.3061360919
400	0.3061288527
401	0.3061238506
402	0.3061236129
403	0.3061119288
404	0.3061084718
405	0.3060945189
406	0.3060897006
407	0.3060801136
408	0.3060671112
409	0.3060568806
410	0.3060502563
411	0.3060442695
412	0.3060364116
413	0.3060247648
414	0.3060213521
415	0.3060136325
416	0.306003805
417	0.3059949644
418	0.3059806096
419	0.3059771475
420	0.3059710762
421	0.3059635291
422	0.3059579907
423	0.3059406389
424	0.3059363633
425	0.3059329034
426	0.3059315432
427	0.3059271947
428	0.3059233415
429	0.3059229024
430	0.3059204941
431	0.3059154654
432	0.3059053028
433	0.3058965134
434	0.3058883586
435	0.3058752503
436	0.3058752355
437	0.3058733934
438	0.3058674414
439	0.3058636044
440	0.3058518392
441	0.3058443811
442	0.3058381063
443	0.3058325019
444	0.3058231516
445	0.305814188
446	0.3058095094
447	0.3057956707
448	0.3057901324
449	0.3057858861
450	0.3057791816
451	0.3057666891
452	0.3057619745
453	0.3057567546
454	0.3057514364
455	0.3057508764
456	0.3057507433
457	0.3057505558
458	0.3057367081
459	0.3057263691
460	0.3057130018
461	0.3057080451
462	0.3057013214
463	0.305696825
464	0.3056891994
465	0.3056868733
466	0.305680643
467	0.3056702061
468	0.3056656558
469	0.3056622206
470	0.3056480129
471	0.305642348
472	0.3056407125
473	0.3056281317
474	0.3056215079
475	0.305617149
476	0.305607566
477	0.3056040919
478	0.3055983805
479	0.3055972846
480	0.3055894954
481	0.3055841686
482	0.3055758322
483	0.3055646333
484	0.3055607876
485	0.3055580697
486	0.3055488388
487	0.3055448341
488	0.3055403727
489	0.3055292313
490	0.3055291688
491	0.305524939
492	0.305523505
493	0.3055142508
494	0.3055121076
495	0.3055037123
496	0.3055000081
497	0.3054867998
498	0.3054789904
499	0.3054729191
500	0.3054669967
501	0.3054665355
502	0.3054597724
503	0.30545458
504	0.3054494496
505	0.3054443572
506	0.3054428443
507	0.3054303076
508	0.3054180661
509	0.3054136401
510	0.3054109418
511	0.3053966937
512	0.3053920284
513	0.3053902628
514	0.3053851921
515	0.3053851362
516	0.3053814747
517	0.3053713676
518	0.3053676146
519	0.3053651805
520	0.3053583201
521	0.3053520696
522	0.3053476807
523	0.3053434384
524	0.3053405186
525	0.305337302
526	0.3053330362
527	0.3053292413
528	0.305317551
529	0.3053071985
530	0.3053071843
531	0.3052960879
532	0.3052904628
533	0.3052871765
534	0.3052865742
535	0.3052864231
536	0.3052789889
537	0.3052752008
538	0.3052703363
539	0.305261056
540	0.3052548238
541	0.3052544134
542	0.3052442723
543	0.305236148
544	0.3052358193
545	0.3052357327
546	0.3052319003
547	0.3052225171
548	0.3052133068
549	0.305209917
550	0.3052003469
551	0.3051929269
552	0.30519292
553	0.3051929164
554	0.3051782071
555	0.3051713044
556	0.3051620831
557	0.305162074
558	0.3051524493
559	0.3051523917
560	0.3051432471
561	0.3051385098
562	0.3051377522
563	0.3051340815
564	0.3051279943
565	0.3051251733
566	0.3051201973
567	0.3051095713
568	0.3051025659
569	0.3050993822
570	0.3050885755
571	0.3050885079
572	0.3050812818
573	0.3050725781
574	0.3050640764
575	0.3050546213
576	0.3050450976
577	0.3050369156
578	0.3050313491
579	0.3050313092
580	0.305027399
581	0.3050271372
582	0.305020746
583	0.3050124952
584	0.3050041875
585	0.3049977594
586	0.3049892523
587	0.3049856849
588	0.3049832701
589	0.3049805846
590	0.3049802989
591	0.3049738768
592	0.3049693557
593	0.3049630223
594	0.3049580009
595	0.3049485559
596	0.3049437606
597	0.3049383371
598	0.3049300748
599	0.304928538
