iter	Passed	Remaining
510	77026	13415
511	77175	13264
512	77321	13112
513	77492	12965
514	77645	12815
515	77785	12662
516	77880	12503
517	78025	12351
518	78165	12199
519	78241	12037
520	78379	11884
521	78550	11737
522	78726	11590
523	78874	11439
524	79022	11288
525	79182	11139
526	79329	10988
527	79485	10838
528	79584	10681
529	79724	10529
530	79863	10377
531	80021	10228
532	80159	10076
533	80320	9927
534	80459	9775
535	80602	9624
536	80732	9471
537	80892	9322
538	81056	9173
539	81130	9014
540	81277	8863
541	81433	8714
542	81577	8563
543	81707	8411
544	81873	8262
545	82024	8112
546	82181	7962
547	82342	7813
548	82518	7665
549	82675	7515
550	82739	7357
551	82897	7208
552	83054	7058
553	83208	6908
554	83365	6759
555	83526	6609
556	83659	6458
557	83790	6306
558	83931	6155
559	84087	6006
560	84212	5854
561	84364	5704
562	84435	5549
563	84569	5398
564	84713	5247
565	84867	5098
566	85027	4948
567	85174	4798
568	85333	4649
569	85504	4500
570	85632	4349
571	85770	4198
572	85920	4048
573	86075	3898
574	86220	3748
575	86381	3599
576	86535	3449
577	86689	3299
578	86836	3149
579	86981	2999
580	87147	2849
581	87287	2699
582	87450	2550
583	87604	2400
584	87755	2250
585	87907	2100
586	88041	1949
587	88190	1799
588	88325	1649
589	88490	1499
590	88636	1349
591	88803	1200
592	88942	1049
593	89091	899
594	89235	749
595	89397	599
596	89558	450
597	89642	299
598	89810	149
599	89989	0
