iter	Poisson
0	0.9589777366
1	0.9201740831
2	0.883497837
3	0.8505097567
4	0.820279287
5	0.791297292
6	0.7647648464
7	0.7393229689
8	0.7158493308
9	0.6930085372
10	0.6728615296
11	0.6531204445
12	0.6349959304
13	0.6180174598
14	0.6016455489
15	0.5865847679
16	0.5718308515
17	0.5579228828
18	0.5448565197
19	0.5328626305
20	0.5214756652
21	0.5105326657
22	0.500335702
23	0.4907342691
24	0.4822773149
25	0.4740037543
26	0.46642472
27	0.4589436927
28	0.4517019521
29	0.4448987267
30	0.4384323304
31	0.4322907706
32	0.4268464607
33	0.421830787
34	0.4167362202
35	0.4119129485
36	0.4074760264
37	0.4030540852
38	0.3988359857
39	0.394996176
40	0.3912657449
41	0.3877245515
42	0.3842017023
43	0.3811049662
44	0.3781646861
45	0.3752905552
46	0.3724119658
47	0.3699065544
48	0.3675860283
49	0.365227408
50	0.3629846862
51	0.3607523534
52	0.3587455536
53	0.3567754941
54	0.3549540079
55	0.3531545612
56	0.351498694
57	0.3498097253
58	0.3482516548
59	0.3468764013
60	0.3453382524
61	0.3440409624
62	0.3426539322
63	0.3414960694
64	0.3402268375
65	0.3392130098
66	0.3382189156
67	0.3372119028
68	0.3362616083
69	0.3352880231
70	0.3342974357
71	0.3333735723
72	0.3325710365
73	0.3318153347
74	0.3310650806
75	0.330364504
76	0.3296040496
77	0.3288699648
78	0.3281882509
79	0.3275865189
80	0.3270311774
81	0.3264720595
82	0.3259578426
83	0.3254272355
84	0.3248750067
85	0.3244142775
86	0.3239332007
87	0.3234180088
88	0.3229242132
89	0.3224687336
90	0.3220978533
91	0.3217492352
92	0.3213747711
93	0.3210400989
94	0.3206767611
95	0.3203401547
96	0.3200363502
97	0.3197188999
98	0.3194599511
99	0.3191435549
100	0.3188758104
101	0.3186292908
102	0.3183489585
103	0.3180756886
104	0.3177879542
105	0.3175432629
106	0.317307313
107	0.3171026699
108	0.3168510291
109	0.3166679793
110	0.3164434756
111	0.3162406791
112	0.3160163833
113	0.3158397306
114	0.3156799508
115	0.3155104852
116	0.3153141922
117	0.3151408483
118	0.3149374923
119	0.3147782907
120	0.3146405561
121	0.31450262
122	0.314364807
123	0.3142347343
124	0.3140889639
125	0.3139549971
126	0.3138315031
127	0.313713862
128	0.3135802047
129	0.3134752764
130	0.3133626886
131	0.3132436857
132	0.3131359751
133	0.31303998
134	0.312926882
135	0.3128343873
136	0.3127328168
137	0.3126337648
138	0.3125308587
139	0.3124455676
140	0.312334662
141	0.3122423535
142	0.3121527689
143	0.3120779626
144	0.3120014943
145	0.3119128554
146	0.3118451345
147	0.3117742155
148	0.3116903365
149	0.3116412596
150	0.3115752989
151	0.3115138767
152	0.3114246594
153	0.3113514752
154	0.3112943741
155	0.3112334622
156	0.3111966617
157	0.3111441426
158	0.3110902142
159	0.3110366371
160	0.3109982448
161	0.3109628393
162	0.3109085129
163	0.3108598535
164	0.3108105204
165	0.3107598808
166	0.3107120407
167	0.3106519965
168	0.3106099041
169	0.3105699829
170	0.3105324522
171	0.3104875013
172	0.310440931
173	0.3103917541
174	0.3103373531
175	0.3103100158
176	0.3102626861
177	0.3102184991
178	0.3101653494
179	0.3101351225
180	0.3100890957
181	0.3100602172
182	0.3100204237
183	0.3099769694
184	0.30992781
185	0.3099095207
186	0.3098624058
187	0.3098423078
188	0.3098101243
189	0.3097754942
190	0.3097550931
191	0.3097261621
192	0.309697497
193	0.3096800168
194	0.309648466
195	0.3096326469
196	0.309606869
197	0.3095874205
198	0.309570659
199	0.3095239141
200	0.3094919553
201	0.3094466759
202	0.309431314
203	0.3094118833
204	0.3093883371
205	0.3093576192
206	0.3093244508
207	0.3092932905
208	0.3092679607
209	0.3092396093
210	0.309211955
211	0.3091944497
212	0.3091725101
213	0.3091497338
214	0.3091239032
215	0.3090984134
216	0.3090740048
217	0.3090605158
218	0.3090338062
219	0.3090119167
220	0.3089968519
221	0.3089817882
222	0.3089712747
223	0.3089410817
224	0.3089131094
225	0.3088966215
226	0.3088643452
227	0.3088377903
228	0.3088250559
229	0.3088144311
230	0.3087933981
231	0.3087705521
232	0.3087608016
233	0.3087317762
234	0.308717688
235	0.3086820935
236	0.3086636374
237	0.3086387876
238	0.3086190424
239	0.3085903558
240	0.3085770014
241	0.308549821
242	0.3085279106
243	0.3085109922
244	0.3084914913
245	0.3084723694
246	0.3084545098
247	0.3084398792
248	0.3084267845
249	0.3084142848
250	0.3083947736
251	0.3083783649
252	0.3083668098
253	0.3083462757
254	0.3083355299
255	0.3083050185
256	0.308281356
257	0.3082723234
258	0.3082625801
259	0.3082377275
260	0.3082268704
261	0.3081975497
262	0.3081760507
263	0.3081587261
264	0.3081495647
265	0.3081262965
266	0.3081260018
267	0.3081176942
268	0.3081154035
269	0.3081011788
270	0.3080914236
271	0.3080813669
272	0.3080741994
273	0.3080637343
274	0.3080445298
275	0.3080243133
276	0.3080082223
277	0.3079969937
278	0.3079839189
279	0.3079708336
280	0.307960381
281	0.3079520439
282	0.3079518673
283	0.3079295281
284	0.3079172992
285	0.3079060158
286	0.3079027105
287	0.3078762766
288	0.3078642398
289	0.3078564917
290	0.3078471359
291	0.3078464332
292	0.3078353547
293	0.3078213657
294	0.3078097498
295	0.3077837924
296	0.3077747013
297	0.307769524
298	0.3077554952
299	0.3077474478
300	0.3077306496
301	0.3077115346
302	0.3076900599
303	0.3076710855
304	0.3076709039
305	0.3076627102
306	0.3076467829
307	0.3076341531
308	0.3076340005
309	0.3076220117
310	0.3076218639
311	0.3076217199
312	0.3076215735
313	0.307608565
314	0.3076047692
315	0.307598112
316	0.3075896517
317	0.3075802986
318	0.3075704522
319	0.3075608845
320	0.3075462227
321	0.3075360404
322	0.3075277639
323	0.3075263468
324	0.3075192055
325	0.3075053717
326	0.3075050924
327	0.3075048624
328	0.3075047446
329	0.3074906815
330	0.3074747579
331	0.3074746271
332	0.3074649089
333	0.3074648029
334	0.3074570151
335	0.3074506424
336	0.3074505292
337	0.3074351587
338	0.307427429
339	0.3074028822
340	0.3073939837
341	0.3073938859
342	0.3073799324
343	0.3073798372
344	0.3073653328
345	0.3073542388
346	0.3073476271
347	0.3073335751
348	0.307333462
349	0.3073174628
350	0.3072993672
351	0.3072921305
352	0.3072796073
353	0.3072688366
354	0.3072567829
355	0.3072357472
356	0.3072257983
357	0.3072227989
358	0.3072151459
359	0.3072043586
360	0.3071939752
361	0.3071776755
362	0.3071714554
363	0.3071502042
364	0.3071455887
365	0.3071306995
366	0.3071101522
367	0.3071100612
368	0.3071001536
369	0.3070899972
370	0.3070723233
371	0.3070592469
372	0.3070509416
373	0.3070408227
374	0.3070407371
375	0.3070372295
376	0.3070267537
377	0.3070261077
378	0.3070155677
379	0.3070037656
380	0.3069886836
381	0.3069801303
382	0.3069641906
383	0.3069641074
384	0.3069531881
385	0.3069529835
386	0.3069470382
387	0.3069343309
388	0.3069335273
389	0.3069133397
390	0.3069132612
391	0.3068950588
392	0.3068881978
393	0.3068881103
394	0.3068870988
395	0.3068815486
396	0.306862095
397	0.3068553661
398	0.3068454798
399	0.3068430599
400	0.3068281913
401	0.3068185567
402	0.3068028428
403	0.3067972691
404	0.3067795661
405	0.3067671201
406	0.306759444
407	0.3067498897
408	0.306746215
409	0.3067375435
410	0.3067306662
411	0.3067207172
412	0.306712207
413	0.3067121354
414	0.3066942203
415	0.3066843391
416	0.3066841588
417	0.3066840689
418	0.3066742806
419	0.3066618636
420	0.3066455298
421	0.3066379232
422	0.3066204078
423	0.3066163617
424	0.3066047065
425	0.3066033201
426	0.3066013003
427	0.3065939696
428	0.3065861293
429	0.306586058
430	0.3065690193
431	0.3065644068
432	0.3065643472
433	0.3065519511
434	0.3065329946
435	0.3065252952
436	0.3065166497
437	0.3065165911
438	0.3065040203
439	0.3065030557
440	0.306498687
441	0.3064845926
442	0.3064801641
443	0.3064767046
444	0.3064766478
445	0.3064642457
446	0.3064597217
447	0.3064534371
448	0.306453429
449	0.3064533635
450	0.3064455392
451	0.3064308012
452	0.3064288329
453	0.3064151388
454	0.3064082932
